RZERO,PPM,DATE
1975.07,739.90,2019-03-31 02:03:35
1975.07,739.90,2019-03-31 02:03:36
1975.07,739.90,2019-03-31 02:03:37
1975.07,739.90,2019-03-31 02:03:38
1975.07,739.90,2019-03-31 02:03:39
1975.07,739.90,2019-03-31 02:03:40
1975.07,739.90,2019-03-31 02:03:41
1975.07,739.90,2019-03-31 02:03:42
1975.07,739.90,2019-03-31 02:03:43
1975.07,739.90,2019-03-31 02:03:44
1975.07,739.90,2019-03-31 02:03:45
1975.07,739.90,2019-03-31 02:03:46
1975.07,739.90,2019-03-31 02:03:47
1975.07,739.90,2019-03-31 02:03:48
1975.07,739.90,2019-03-31 02:03:49
1975.07,739.90,2019-03-31 02:03:50
1975.07,739.90,2019-03-31 02:03:51
1975.07,739.90,2019-03-31 02:03:52
1975.07,739.90,2019-03-31 02:03:53
1975.07,739.90,2019-03-31 02:03:54
1975.07,739.90,2019-03-31 02:03:55
1975.07,739.90,2019-03-31 02:03:56
1975.07,739.90,2019-03-31 02:03:57
1975.07,739.90,2019-03-31 02:03:58
1975.07,739.90,2019-03-31 02:03:59
1975.07,739.90,2019-03-31 02:04:00
1975.07,739.90,2019-03-31 02:04:01
1975.07,739.90,2019-03-31 02:04:02
1975.07,739.90,2019-03-31 02:04:03
1975.07,739.90,2019-03-31 02:04:04
2026.11,739.90,2019-03-31 02:04:05
1975.07,739.90,2019-03-31 02:04:06
1975.07,739.90,2019-03-31 02:04:07
1975.07,739.90,2019-03-31 02:04:08
1975.07,739.90,2019-03-31 02:04:09
1975.07,739.90,2019-03-31 02:04:10
1975.07,739.90,2019-03-31 02:04:11
1975.07,739.90,2019-03-31 02:04:12
1975.07,739.90,2019-03-31 02:04:13
1975.07,739.90,2019-03-31 02:04:14
1975.07,739.90,2019-03-31 02:04:15
1975.07,739.90,2019-03-31 02:04:16
1975.07,739.90,2019-03-31 02:04:17
1975.07,739.90,2019-03-31 02:04:18
1975.07,739.90,2019-03-31 02:04:19
1975.07,739.90,2019-03-31 02:04:20
1975.07,739.90,2019-03-31 02:04:21
1975.07,739.90,2019-03-31 02:04:22
1975.07,739.90,2019-03-31 02:04:23
1975.07,739.90,2019-03-31 02:04:24
1975.07,739.90,2019-03-31 02:04:25
1975.07,739.90,2019-03-31 02:04:26
1975.07,739.90,2019-03-31 02:04:27
1975.07,739.90,2019-03-31 02:04:28
1975.07,739.90,2019-03-31 02:04:29
1975.07,739.90,2019-03-31 02:04:30
1975.07,739.90,2019-03-31 02:04:31
1975.07,739.90,2019-03-31 02:04:32
1975.07,739.90,2019-03-31 02:04:33
1975.07,739.90,2019-03-31 02:04:34
1975.07,739.90,2019-03-31 02:04:35
1975.07,739.90,2019-03-31 02:04:36
1975.07,739.90,2019-03-31 02:04:37
1975.07,739.90,2019-03-31 02:04:38
1975.07,739.90,2019-03-31 02:04:39
1975.07,739.90,2019-03-31 02:04:40
1975.07,739.90,2019-03-31 02:04:41
1975.07,739.90,2019-03-31 02:04:42
2026.11,739.90,2019-03-31 02:04:43
1975.07,739.90,2019-03-31 02:04:44
1975.07,739.90,2019-03-31 02:04:45
1975.07,739.90,2019-03-31 02:04:46
1975.07,739.90,2019-03-31 02:04:47
2026.11,739.90,2019-03-31 02:04:48
1975.07,739.90,2019-03-31 02:04:49
1975.07,739.90,2019-03-31 02:04:50
1975.07,739.90,2019-03-31 02:04:51
1975.07,739.90,2019-03-31 02:04:52
1975.07,739.90,2019-03-31 02:04:53
1975.07,739.90,2019-03-31 02:04:54
2026.11,739.90,2019-03-31 02:04:55
1975.07,739.90,2019-03-31 02:04:56
2026.11,739.90,2019-03-31 02:04:57
1975.07,739.90,2019-03-31 02:04:58
1975.07,739.90,2019-03-31 02:04:59
1975.07,739.90,2019-03-31 02:05:00
1975.07,739.90,2019-03-31 02:05:01
1975.07,739.90,2019-03-31 02:05:02
1975.07,739.90,2019-03-31 02:05:03
1975.07,739.90,2019-03-31 02:05:04
1975.07,739.90,2019-03-31 02:05:05
1975.07,739.90,2019-03-31 02:05:06
1975.07,739.90,2019-03-31 02:05:07
1975.07,739.90,2019-03-31 02:05:08
1975.07,739.90,2019-03-31 02:05:09
1975.07,739.90,2019-03-31 02:05:10
1975.07,739.90,2019-03-31 02:05:11
1975.07,739.90,2019-03-31 02:05:12
1975.07,739.90,2019-03-31 02:05:13
1975.07,739.90,2019-03-31 02:05:14
2026.11,739.90,2019-03-31 02:05:15
1975.07,739.90,2019-03-31 02:05:16
1975.07,739.90,2019-03-31 02:05:17
1975.07,739.90,2019-03-31 02:05:18
1975.07,739.90,2019-03-31 02:05:19
1975.07,739.90,2019-03-31 02:05:20
1975.07,739.90,2019-03-31 02:05:21
1975.07,739.90,2019-03-31 02:05:22
1975.07,739.90,2019-03-31 02:05:23
1975.07,739.90,2019-03-31 02:05:24
1975.07,739.90,2019-03-31 02:05:25
1975.07,739.90,2019-03-31 02:05:26
1975.07,739.90,2019-03-31 02:05:27
2026.11,739.90,2019-03-31 02:05:28
2026.11,739.90,2019-03-31 02:05:29
1975.07,739.90,2019-03-31 02:05:30
1975.07,739.90,2019-03-31 02:05:31
1975.07,739.90,2019-03-31 02:05:32
1975.07,739.90,2019-03-31 02:05:33
1975.07,739.90,2019-03-31 02:05:34
1975.07,739.90,2019-03-31 02:05:35
1975.07,739.90,2019-03-31 02:05:36
1975.07,739.90,2019-03-31 02:05:37
1975.07,739.90,2019-03-31 02:05:38
1975.07,739.90,2019-03-31 02:05:39
1975.07,739.90,2019-03-31 02:05:40
1975.07,739.90,2019-03-31 02:05:41
1975.07,739.90,2019-03-31 02:05:42
1975.07,739.90,2019-03-31 02:05:43
1975.07,739.90,2019-03-31 02:05:44
1975.07,739.90,2019-03-31 02:05:45
1975.07,739.90,2019-03-31 02:05:46
1975.07,739.90,2019-03-31 02:05:47
1975.07,739.90,2019-03-31 02:05:48
1975.07,739.90,2019-03-31 02:05:49
1975.07,739.90,2019-03-31 02:05:50
1975.07,739.90,2019-03-31 02:05:51
1975.07,739.90,2019-03-31 02:05:52
1975.07,739.90,2019-03-31 02:05:53
1975.07,739.90,2019-03-31 02:05:54
1975.07,739.90,2019-03-31 02:05:55
1975.07,739.90,2019-03-31 02:05:56
1975.07,739.90,2019-03-31 02:05:57
1975.07,739.90,2019-03-31 02:05:58
1975.07,739.90,2019-03-31 02:05:59
1975.07,739.90,2019-03-31 02:06:00
1975.07,739.90,2019-03-31 02:06:01
1975.07,739.90,2019-03-31 02:06:02
1975.07,739.90,2019-03-31 02:06:03
1975.07,739.90,2019-03-31 02:06:04
1975.07,739.90,2019-03-31 02:06:05
1975.07,739.90,2019-03-31 02:06:06
1975.07,739.90,2019-03-31 02:06:07
1975.07,739.90,2019-03-31 02:06:08
1975.07,739.90,2019-03-31 02:06:09
1975.07,739.90,2019-03-31 02:06:10
1975.07,739.90,2019-03-31 02:06:11
1975.07,739.90,2019-03-31 02:06:12
1975.07,739.90,2019-03-31 02:06:13
1975.07,739.90,2019-03-31 02:06:14
1975.07,739.90,2019-03-31 02:06:15
1975.07,739.90,2019-03-31 02:06:16
1975.07,739.90,2019-03-31 02:06:17
1975.07,739.90,2019-03-31 02:06:18
1975.07,739.90,2019-03-31 02:06:19
1975.07,739.90,2019-03-31 02:06:20
1975.07,739.90,2019-03-31 02:06:21
1975.07,739.90,2019-03-31 02:06:22
1975.07,739.90,2019-03-31 02:06:23
1975.07,739.90,2019-03-31 02:06:24
1975.07,739.90,2019-03-31 02:06:25
1975.07,739.90,2019-03-31 02:06:26
1975.07,739.90,2019-03-31 02:06:27
1975.07,739.90,2019-03-31 02:06:28
1975.07,739.90,2019-03-31 02:06:29
1975.07,739.90,2019-03-31 02:06:30
1975.07,739.90,2019-03-31 02:06:31
1975.07,739.90,2019-03-31 02:06:32
1975.07,739.90,2019-03-31 02:06:33
1975.07,739.90,2019-03-31 02:06:34
1975.07,739.90,2019-03-31 02:06:35
1975.07,739.90,2019-03-31 02:06:36
1975.07,739.90,2019-03-31 02:06:37
1975.07,739.90,2019-03-31 02:06:38
1975.07,739.90,2019-03-31 02:06:39
1975.07,739.90,2019-03-31 02:06:40
1975.07,739.90,2019-03-31 02:06:41
1975.07,739.90,2019-03-31 02:06:42
1975.07,739.90,2019-03-31 02:06:43
1975.07,739.90,2019-03-31 02:06:44
1975.07,739.90,2019-03-31 02:06:45
1975.07,739.90,2019-03-31 02:06:46
1975.07,739.90,2019-03-31 02:06:47
1975.07,739.90,2019-03-31 02:06:48
1975.07,739.90,2019-03-31 02:06:49
1975.07,739.90,2019-03-31 02:06:50
1975.07,739.90,2019-03-31 02:06:51
1975.07,739.90,2019-03-31 02:06:52
1975.07,739.90,2019-03-31 02:06:53
1975.07,739.90,2019-03-31 02:06:54
1975.07,739.90,2019-03-31 02:06:55
1975.07,739.90,2019-03-31 02:06:56
1975.07,739.90,2019-03-31 02:06:57
1975.07,739.90,2019-03-31 02:06:58
1975.07,739.90,2019-03-31 02:06:59
1975.07,739.90,2019-03-31 02:07:00
1975.07,739.90,2019-03-31 02:07:01
1975.07,739.90,2019-03-31 02:07:02
1975.07,739.90,2019-03-31 02:07:03
1975.07,739.90,2019-03-31 02:07:04
1975.07,739.90,2019-03-31 02:07:05
1975.07,739.90,2019-03-31 02:07:06
1975.07,739.90,2019-03-31 02:07:07
1975.07,739.90,2019-03-31 02:07:08
1975.07,739.90,2019-03-31 02:07:09
1975.07,739.90,2019-03-31 02:07:10
1975.07,739.90,2019-03-31 02:07:11
1975.07,739.90,2019-03-31 02:07:12
1975.07,739.90,2019-03-31 02:07:13
1975.07,739.90,2019-03-31 02:07:14
1975.07,739.90,2019-03-31 02:07:15
1975.07,739.90,2019-03-31 02:07:16
1975.07,739.90,2019-03-31 02:07:17
1975.07,739.90,2019-03-31 02:07:18
1975.07,739.90,2019-03-31 02:07:19
1975.07,739.90,2019-03-31 02:07:20
1975.07,739.90,2019-03-31 02:07:21
1975.07,739.90,2019-03-31 02:07:22
1975.07,739.90,2019-03-31 02:07:23
1975.07,739.90,2019-03-31 02:07:24
1975.07,739.90,2019-03-31 02:07:25
1975.07,739.90,2019-03-31 02:07:26
1975.07,739.90,2019-03-31 02:07:27
1975.07,739.90,2019-03-31 02:07:28
1975.07,739.90,2019-03-31 02:07:29
1975.07,739.90,2019-03-31 02:07:30
1975.07,739.90,2019-03-31 02:07:31
1975.07,739.90,2019-03-31 02:07:32
1975.07,739.90,2019-03-31 02:07:33
1975.07,739.90,2019-03-31 02:07:34
1975.07,739.90,2019-03-31 02:07:35
1975.07,739.90,2019-03-31 02:07:36
1975.07,739.90,2019-03-31 02:07:37
1975.07,739.90,2019-03-31 02:07:38
1975.07,739.90,2019-03-31 02:07:39
1975.07,739.90,2019-03-31 02:07:40
1975.07,739.90,2019-03-31 02:07:41
1975.07,739.90,2019-03-31 02:07:42
1975.07,739.90,2019-03-31 02:07:43
1975.07,739.90,2019-03-31 02:07:44
2026.11,739.90,2019-03-31 02:07:45
1975.07,739.90,2019-03-31 02:07:46
1975.07,739.90,2019-03-31 02:07:47
1975.07,739.90,2019-03-31 02:07:48
1975.07,739.90,2019-03-31 02:07:49
1975.07,739.90,2019-03-31 02:07:50
1975.07,739.90,2019-03-31 02:07:51
1975.07,739.90,2019-03-31 02:07:52
1975.07,739.90,2019-03-31 02:07:53
1975.07,739.90,2019-03-31 02:07:54
1975.07,739.90,2019-03-31 02:07:55
1975.07,739.90,2019-03-31 02:07:56
1975.07,739.90,2019-03-31 02:07:57
1975.07,739.90,2019-03-31 02:07:58
1975.07,739.90,2019-03-31 02:07:59
1975.07,739.90,2019-03-31 02:08:00
1975.07,739.90,2019-03-31 02:08:01
1975.07,739.90,2019-03-31 02:08:02
1975.07,739.90,2019-03-31 02:08:03
1975.07,739.90,2019-03-31 02:08:04
1975.07,739.90,2019-03-31 02:08:05
1975.07,739.90,2019-03-31 02:08:06
1975.07,739.90,2019-03-31 02:08:07
1975.07,739.90,2019-03-31 02:08:08
1975.07,739.90,2019-03-31 02:08:09
1975.07,739.90,2019-03-31 02:08:10
1975.07,739.90,2019-03-31 02:08:11
1975.07,739.90,2019-03-31 02:08:12
1975.07,739.90,2019-03-31 02:08:13
1975.07,739.90,2019-03-31 02:08:14
1975.07,739.90,2019-03-31 02:08:15
1975.07,739.90,2019-03-31 02:08:16
1975.07,739.90,2019-03-31 02:08:17
1975.07,739.90,2019-03-31 02:08:18
1975.07,739.90,2019-03-31 02:08:19
1975.07,792.69,2019-03-31 02:08:20
1926.52,792.69,2019-03-31 02:08:21
1926.52,792.69,2019-03-31 02:08:22
1926.52,792.69,2019-03-31 02:08:23
1926.52,792.69,2019-03-31 02:08:24
1880.28,792.69,2019-03-31 02:08:25
1880.28,847.86,2019-03-31 02:08:26
1926.52,847.86,2019-03-31 02:08:27
1926.52,847.86,2019-03-31 02:08:28
1926.52,847.86,2019-03-31 02:08:29
1926.52,847.86,2019-03-31 02:08:30
1926.52,792.69,2019-03-31 02:08:31
1926.52,847.86,2019-03-31 02:08:32
1926.52,792.69,2019-03-31 02:08:33
1926.52,792.69,2019-03-31 02:08:34
1926.52,792.69,2019-03-31 02:08:35
1926.52,792.69,2019-03-31 02:08:36
1926.52,792.69,2019-03-31 02:08:37
1926.52,792.69,2019-03-31 02:08:38
1926.52,792.69,2019-03-31 02:08:39
1926.52,792.69,2019-03-31 02:08:40
1926.52,792.69,2019-03-31 02:08:41
1926.52,792.69,2019-03-31 02:08:42
1926.52,792.69,2019-03-31 02:08:43
1926.52,792.69,2019-03-31 02:08:44
1926.52,792.69,2019-03-31 02:08:45
1926.52,792.69,2019-03-31 02:08:46
1926.52,792.69,2019-03-31 02:08:47
1926.52,792.69,2019-03-31 02:08:48
1926.52,792.69,2019-03-31 02:08:49
1926.52,792.69,2019-03-31 02:08:50
1926.52,792.69,2019-03-31 02:08:51
1926.52,792.69,2019-03-31 02:08:52
1926.52,792.69,2019-03-31 02:08:54
1926.52,792.69,2019-03-31 02:08:55
1975.07,792.69,2019-03-31 02:08:56
1975.07,792.69,2019-03-31 02:08:57
1926.52,792.69,2019-03-31 02:08:58
1926.52,792.69,2019-03-31 02:08:59
1975.07,792.69,2019-03-31 02:09:00
1926.52,792.69,2019-03-31 02:09:01
1926.52,792.69,2019-03-31 02:09:02
1926.52,792.69,2019-03-31 02:09:03
1975.07,792.69,2019-03-31 02:09:04
1926.52,792.69,2019-03-31 02:09:05
1975.07,792.69,2019-03-31 02:09:06
1975.07,792.69,2019-03-31 02:09:07
1975.07,792.69,2019-03-31 02:09:08
1975.07,792.69,2019-03-31 02:09:09
1975.07,792.69,2019-03-31 02:09:10
1975.07,792.69,2019-03-31 02:09:11
1975.07,792.69,2019-03-31 02:09:12
1975.07,792.69,2019-03-31 02:09:13
1975.07,792.69,2019-03-31 02:09:14
1926.52,792.69,2019-03-31 02:09:15
1926.52,847.86,2019-03-31 02:09:16
1836.19,905.43,2019-03-31 02:09:17
1794.10,965.47,2019-03-31 02:09:18
1794.10,965.47,2019-03-31 02:09:19
1794.10,965.47,2019-03-31 02:09:20
1794.10,965.47,2019-03-31 02:09:21
1794.10,965.47,2019-03-31 02:09:22
1794.10,965.47,2019-03-31 02:09:23
1794.10,965.47,2019-03-31 02:09:24
1794.10,965.47,2019-03-31 02:09:25
1794.10,965.47,2019-03-31 02:09:26
1794.10,965.47,2019-03-31 02:09:27
1794.10,965.47,2019-03-31 02:09:28
1753.89,1028.02,2019-03-31 02:09:29
1753.89,1028.02,2019-03-31 02:09:30
1753.89,1028.02,2019-03-31 02:09:31
1753.89,1028.02,2019-03-31 02:09:32
1678.59,1160.84,2019-03-31 02:09:33
1643.30,1231.20,2019-03-31 02:09:34
1458.98,1711.57,2019-03-31 02:09:35
1432.17,1801.77,2019-03-31 02:09:36
1357.29,2090.65,2019-03-31 02:09:37
1311.52,2407.91,2019-03-31 02:09:38
1228.58,2754.80,2019-03-31 02:09:39
1209.44,2877.22,2019-03-31 02:09:40
1209.44,2877.22,2019-03-31 02:09:41
1209.44,2877.22,2019-03-31 02:09:42
1228.58,2754.80,2019-03-31 02:09:43
1248.33,2635.81,2019-03-31 02:09:44
1268.72,2520.19,2019-03-31 02:09:45
1268.72,2520.19,2019-03-31 02:09:46
1172.87,3132.52,2019-03-31 02:09:47
1155.40,3265.49,2019-03-31 02:09:48
1172.87,3265.49,2019-03-31 02:09:49
1190.88,3003.11,2019-03-31 02:09:50
1209.44,2877.22,2019-03-31 02:09:51
1248.33,2635.81,2019-03-31 02:09:52
1268.72,2520.19,2019-03-31 02:09:53
1289.77,2407.91,2019-03-31 02:09:54
1334.02,2298.93,2019-03-31 02:09:55
1357.29,2193.19,2019-03-31 02:09:56
1357.29,2090.65,2019-03-31 02:09:57
1357.29,2090.65,2019-03-31 02:09:58
1381.37,1991.26,2019-03-31 02:09:59
1381.37,1991.26,2019-03-31 02:10:00
1406.32,1894.98,2019-03-31 02:10:01
1432.17,1801.77,2019-03-31 02:10:02
1458.98,1711.57,2019-03-31 02:10:03
1458.98,1711.57,2019-03-31 02:10:04
1486.80,1624.35,2019-03-31 02:10:05
1515.69,1540.05,2019-03-31 02:10:06
1515.69,1540.05,2019-03-31 02:10:07
1545.72,1458.63,2019-03-31 02:10:08
1545.72,1458.63,2019-03-31 02:10:09
1545.72,1458.63,2019-03-31 02:10:10
1545.72,1458.63,2019-03-31 02:10:11
1458.98,1711.57,2019-03-31 02:10:12
1432.17,1801.77,2019-03-31 02:10:13
1432.17,1894.98,2019-03-31 02:10:14
1432.17,1894.98,2019-03-31 02:10:15
1432.17,1894.98,2019-03-31 02:10:16
1432.17,1801.77,2019-03-31 02:10:17
1458.98,1801.77,2019-03-31 02:10:18
1458.98,1711.57,2019-03-31 02:10:19
1458.98,1711.57,2019-03-31 02:10:20
1458.98,1711.57,2019-03-31 02:10:21
1458.98,1711.57,2019-03-31 02:10:22
1458.98,1801.77,2019-03-31 02:10:23
1458.98,1711.57,2019-03-31 02:10:24
1458.98,1711.57,2019-03-31 02:10:25
1432.17,1801.77,2019-03-31 02:10:26
1381.37,1991.26,2019-03-31 02:10:27
1357.29,2090.65,2019-03-31 02:10:28
1334.02,2298.93,2019-03-31 02:10:29
1268.72,2520.19,2019-03-31 02:10:30
1228.58,2754.80,2019-03-31 02:10:31
1209.44,2877.22,2019-03-31 02:10:32
1172.87,3132.52,2019-03-31 02:10:33
1155.40,3265.49,2019-03-31 02:10:34
1172.87,3132.52,2019-03-31 02:10:35
1138.43,3402.07,2019-03-31 02:10:36
1105.92,3686.22,2019-03-31 02:10:37
1105.92,3686.22,2019-03-31 02:10:38
1090.34,3833.89,2019-03-31 02:10:39
1105.92,3686.22,2019-03-31 02:10:40
1138.43,3542.30,2019-03-31 02:10:41
1105.92,3686.22,2019-03-31 02:10:42
1090.34,3985.34,2019-03-31 02:10:43
1075.19,3985.34,2019-03-31 02:10:44
1060.45,4299.78,2019-03-31 02:10:45
1032.14,4462.86,2019-03-31 02:10:46
1046.11,4299.78,2019-03-31 02:10:47
1060.45,4140.63,2019-03-31 02:10:48
1060.45,4299.78,2019-03-31 02:10:49
1046.11,4462.86,2019-03-31 02:10:50
1018.53,4629.91,2019-03-31 02:10:51
979.75,5155.29,2019-03-31 02:10:52
1005.27,4976.07,2019-03-31 02:10:53
1005.27,4800.96,2019-03-31 02:10:54
1005.27,4800.96,2019-03-31 02:10:55
1005.27,4800.96,2019-03-31 02:10:56
1018.53,4800.96,2019-03-31 02:10:57
1005.27,4800.96,2019-03-31 02:10:58
1018.53,4629.91,2019-03-31 02:10:59
1032.14,4462.86,2019-03-31 02:11:00
1060.45,4140.63,2019-03-31 02:11:01
1090.34,3833.89,2019-03-31 02:11:02
1105.92,3686.22,2019-03-31 02:11:03
1075.19,3985.34,2019-03-31 02:11:04
1075.19,3985.34,2019-03-31 02:11:05
1090.34,3833.89,2019-03-31 02:11:06
1060.45,4140.63,2019-03-31 02:11:07
1075.19,3985.34,2019-03-31 02:11:08
1090.34,3833.89,2019-03-31 02:11:09
1060.45,4140.63,2019-03-31 02:11:10
1046.11,4299.78,2019-03-31 02:11:11
1032.14,4462.86,2019-03-31 02:11:12
1032.14,4462.86,2019-03-31 02:11:13
1046.11,4299.78,2019-03-31 02:11:14
1046.11,4299.78,2019-03-31 02:11:15
1046.11,4299.78,2019-03-31 02:11:16
1046.11,4299.78,2019-03-31 02:11:17
1060.45,4140.63,2019-03-31 02:11:18
1060.45,4299.78,2019-03-31 02:11:19
1018.53,4629.91,2019-03-31 02:11:20
1032.14,4462.86,2019-03-31 02:11:21
1018.53,4629.91,2019-03-31 02:11:22
1060.45,4299.78,2019-03-31 02:11:23
1090.34,3833.89,2019-03-31 02:11:24
1075.19,4140.63,2019-03-31 02:11:25
1075.19,3985.34,2019-03-31 02:11:26
1121.94,3686.22,2019-03-31 02:11:27
1121.94,3542.30,2019-03-31 02:11:28
1105.92,3833.89,2019-03-31 02:11:29
1090.34,3833.89,2019-03-31 02:11:30
1090.34,3833.89,2019-03-31 02:11:31
1105.92,3686.22,2019-03-31 02:11:32
1138.43,3402.07,2019-03-31 02:11:33
1121.94,3542.30,2019-03-31 02:11:34
1121.94,3542.30,2019-03-31 02:11:35
1138.43,3402.07,2019-03-31 02:11:36
1138.43,3542.30,2019-03-31 02:11:37
1138.43,3402.07,2019-03-31 02:11:38
1155.40,3402.07,2019-03-31 02:11:39
1121.94,3542.30,2019-03-31 02:11:40
1105.92,3686.22,2019-03-31 02:11:41
1105.92,3686.22,2019-03-31 02:11:42
1105.92,3686.22,2019-03-31 02:11:43
1105.92,3686.22,2019-03-31 02:11:44
1138.43,3402.07,2019-03-31 02:11:45
1138.43,3402.07,2019-03-31 02:11:46
1121.94,3542.30,2019-03-31 02:11:47
1138.43,3402.07,2019-03-31 02:11:48
1121.94,3542.30,2019-03-31 02:11:49
1138.43,3402.07,2019-03-31 02:11:50
1155.40,3265.49,2019-03-31 02:11:51
1121.94,3542.30,2019-03-31 02:11:52
1105.92,3686.22,2019-03-31 02:11:53
1105.92,3686.22,2019-03-31 02:11:54
1105.92,3833.89,2019-03-31 02:11:55
1105.92,3686.22,2019-03-31 02:11:56
1121.94,3542.30,2019-03-31 02:11:57
1138.43,3402.07,2019-03-31 02:11:58
1138.43,3402.07,2019-03-31 02:11:59
1155.40,3265.49,2019-03-31 02:12:00
1155.40,3265.49,2019-03-31 02:12:01
1138.43,3402.07,2019-03-31 02:12:02
1155.40,3402.07,2019-03-31 02:12:03
1138.43,3402.07,2019-03-31 02:12:04
1155.40,3265.49,2019-03-31 02:12:05
1190.88,3132.52,2019-03-31 02:12:06
1190.88,3003.11,2019-03-31 02:12:07
1172.87,3265.49,2019-03-31 02:12:08
1172.87,3132.52,2019-03-31 02:12:09
1138.43,3402.07,2019-03-31 02:12:10
1075.19,3985.34,2019-03-31 02:12:11
1075.19,3985.34,2019-03-31 02:12:12
1121.94,3686.22,2019-03-31 02:12:13
1155.40,3265.49,2019-03-31 02:12:14
1138.43,3402.07,2019-03-31 02:12:15
1138.43,3402.07,2019-03-31 02:12:16
1172.87,3132.52,2019-03-31 02:12:17
1190.88,3003.11,2019-03-31 02:12:18
1172.87,3132.52,2019-03-31 02:12:19
1190.88,3003.11,2019-03-31 02:12:20
1209.44,2877.22,2019-03-31 02:12:21
1190.88,3003.11,2019-03-31 02:12:22
1190.88,3132.52,2019-03-31 02:12:23
1190.88,2877.22,2019-03-31 02:12:24
1190.88,3003.11,2019-03-31 02:12:25
1209.44,2877.22,2019-03-31 02:12:26
1228.58,2877.22,2019-03-31 02:12:27
1228.58,2754.80,2019-03-31 02:12:28
1228.58,2754.80,2019-03-31 02:12:29
1248.33,2635.81,2019-03-31 02:12:30
1268.72,2520.19,2019-03-31 02:12:31
1209.44,2877.22,2019-03-31 02:12:32
1172.87,3132.52,2019-03-31 02:12:33
1172.87,3132.52,2019-03-31 02:12:34
1155.40,3265.49,2019-03-31 02:12:35
1155.40,3265.49,2019-03-31 02:12:36
1172.87,3132.52,2019-03-31 02:12:37
1190.88,3003.11,2019-03-31 02:12:38
1209.44,3003.11,2019-03-31 02:12:39
1209.44,2877.22,2019-03-31 02:12:40
1228.58,2754.80,2019-03-31 02:12:41
1248.33,2635.81,2019-03-31 02:12:42
1248.33,2635.81,2019-03-31 02:12:43
1248.33,2635.81,2019-03-31 02:12:44
1268.72,2520.19,2019-03-31 02:12:45
1268.72,2520.19,2019-03-31 02:12:46
1289.77,2520.19,2019-03-31 02:12:47
1311.52,2407.91,2019-03-31 02:12:48
1334.02,2298.93,2019-03-31 02:12:49
1357.29,2193.19,2019-03-31 02:12:50
1381.37,2090.65,2019-03-31 02:12:51
1381.37,1991.26,2019-03-31 02:12:52
1406.32,1894.98,2019-03-31 02:12:53
1432.17,1894.98,2019-03-31 02:12:54
1432.17,1801.77,2019-03-31 02:12:55
1458.98,1801.77,2019-03-31 02:12:56
1458.98,1711.57,2019-03-31 02:12:57
1486.80,1711.57,2019-03-31 02:12:58
1486.80,1624.35,2019-03-31 02:12:59
1515.69,1624.35,2019-03-31 02:13:00
1515.69,1540.05,2019-03-31 02:13:01
1515.69,1540.05,2019-03-31 02:13:02
1545.72,1458.63,2019-03-31 02:13:03
1545.72,1458.63,2019-03-31 02:13:04
1545.72,1458.63,2019-03-31 02:13:05
1576.94,1458.63,2019-03-31 02:13:06
1576.94,1380.05,2019-03-31 02:13:07
1576.94,1380.05,2019-03-31 02:13:08
1576.94,1380.05,2019-03-31 02:13:09
1609.44,1380.05,2019-03-31 02:13:10
1609.44,1304.25,2019-03-31 02:13:11
1609.44,1304.25,2019-03-31 02:13:12
1609.44,1304.25,2019-03-31 02:13:13
1609.44,1304.25,2019-03-31 02:13:14
1609.44,1304.25,2019-03-31 02:13:15
1643.30,1231.20,2019-03-31 02:13:16
1643.30,1231.20,2019-03-31 02:13:17
1643.30,1231.20,2019-03-31 02:13:18
1643.30,1231.20,2019-03-31 02:13:19
1643.30,1231.20,2019-03-31 02:13:20
1678.59,1231.20,2019-03-31 02:13:21
1678.59,1231.20,2019-03-31 02:13:22
1678.59,1160.84,2019-03-31 02:13:23
1678.59,1160.84,2019-03-31 02:13:24
1678.59,1160.84,2019-03-31 02:13:25
1678.59,1160.84,2019-03-31 02:13:26
1715.42,1160.84,2019-03-31 02:13:27
1715.42,1160.84,2019-03-31 02:13:28
1715.42,1093.13,2019-03-31 02:13:29
1715.42,1093.13,2019-03-31 02:13:30
1715.42,1093.13,2019-03-31 02:13:31
1715.42,1093.13,2019-03-31 02:13:32
1715.42,1093.13,2019-03-31 02:13:33
1715.42,1093.13,2019-03-31 02:13:34
1715.42,1093.13,2019-03-31 02:13:35
1753.89,1093.13,2019-03-31 02:13:36
1753.89,1093.13,2019-03-31 02:13:37
1753.89,1028.02,2019-03-31 02:13:38
1753.89,1028.02,2019-03-31 02:13:39
1753.89,1028.02,2019-03-31 02:13:40
1753.89,1028.02,2019-03-31 02:13:41
1753.89,1028.02,2019-03-31 02:13:42
1753.89,1028.02,2019-03-31 02:13:43
